11
710 150 35 35 bobek 5 -55 150 2 0 1 0.35 0 1 0.35 0 1200 1.75 1 bobekatt 5 5 -420 0 300 1 1
4480 460 35 35 bobek 5 -55 150 2 0 1 0.35 0 1 0.35 0 1200 1.75 1 bobekatt 5 5 -420 0 300 1 1
3480 460 35 35 bobek 5 -55 150 2 0 1 0.35 0 1 0.35 0 1200 1.75 1 bobekatt 5 5 -420 0 300 1 1
3780 470 35 35 bobek 5 -55 150 2 0 1 0.35 0 1 0.35 0 1200 1.75 1 bobekatt 5 5 -420 0 300 1 1
5610 470 35 35 bobekfury 8 -55 150 2 0 1 0.35 0 1 0.35 0 700 1.65 2 bobekatt 5 5 -450 0 300 2 1
1250 60 35 35 bobek 5 -55 150 2 0 1 0.35 0 1 0.35 0 1200 1.75 1 bobekatt 5 5 -420 0 300 1 1
1490 60 35 35 bobek 5 -55 150 2 0 1 0.35 0 1 0.35 0 1200 1.75 1 bobekatt 5 5 -420 0 300 1 1
5750 410 40 40 rura 15 0 0 0 0 1200 2 3 bobekatt 15 5 0 500 600 1 1
4820 40 40 40 rura 15 0 0 0 0 1200 2 3 bobekatt 15 5 0 500 600 1 1
2840 270 40 40 rura 15 0 0 0 0 1200 2 3 bobekatt 15 5 0 500 600 1 1
900 300 40 40 rura 15 0 0 0 0 1200 2 3 bobekatt 15 5 0 500 600 1 1
